longitude,latitude,median_age,population,vector_count
-118.53,34.26,18.0,1590.0,550.0
-118.54,34.26,22.0,2372.0,807.0
-118.54,34.27,28.0,931.0,302.0
-118.53,34.27,33.0,896.0,293.0
-118.54,34.26,23.0,1929.0,586.0
-118.55,34.26,21.0,1508.0,529.0
-118.55,34.27,25.0,2183.0,625.0
-118.5,34.26,33.0,1340.0,504.0
-118.52,34.26,21.0,4717.0,1979.0
-118.51,34.26,29.0,1109.0,397.0
-118.52,34.25,11.0,3561.0,1500.0
-118.49,34.26,25.0,4483.0,1747.0
-118.49,34.25,28.0,2164.0,746.0
-118.57,34.27,20.0,2795.0,872.0
-118.59,34.26,20.0,3562.0,1054.0
-118.61,34.24,17.0,2337.0,882.0
-118.63,34.24,9.0,1884.0,915.0
-118.62,34.26,15.0,4178.0,1581.0
-118.6,34.26,18.0,3010.0,1034.0
-118.61,34.25,16.0,3903.0,1451.0
-118.63,34.22,18.0,670.0,205.0
-118.64,34.22,25.0,1166.0,439.0
-118.66,34.23,18.0,263.0,110.0
-118.61,34.23,26.0,1724.0,530.0
-118.61,34.22,24.0,2474.0,780.0
-118.6,34.23,19.0,5005.0,2194.0
-118.59,34.23,17.0,4459.0,1463.0
-118.56,34.25,31.0,697.0,242.0
-118.56,34.24,23.0,1208.0,378.0
-118.57,34.25,34.0,2239.0,778.0
-118.58,34.24,26.0,1529.0,590.0
-118.59,34.25,15.0,4992.0,2225.0
-118.57,34.25,20.0,1945.0,609.0
-118.58,34.25,23.0,2119.0,725.0
-118.56,34.23,36.0,1710.0,539.0
-118.56,34.23,36.0,1242.0,454.0
-118.57,34.23,22.0,1746.0,585.0
-118.58,34.23,29.0,2037.0,727.0
-118.59,34.23,14.0,2676.0,1128.0
-118.58,34.23,35.0,1019.0,340.0
-118.58,34.22,35.0,950.0,340.0
-118.59,34.22,17.0,3056.0,1347.0
-118.51,34.25,24.0,1514.0,549.0
-118.51,34.24,31.0,1986.0,657.0
-118.51,34.23,36.0,1190.0,423.0
-118.52,34.24,6.0,2295.0,876.0
-118.52,34.23,35.0,735.0,219.0
-118.53,34.25,20.0,2957.0,1509.0
-118.54,34.24,24.0,2360.0,1083.0
-118.53,34.24,24.0,3018.0,644.0
-118.54,34.23,35.0,1690.0,574.0
-118.53,34.23,27.0,1065.0,528.0
-118.54,34.25,26.0,1191.0,401.0
-118.55,34.24,21.0,2230.0,1016.0
-118.55,34.23,25.0,4579.0,1010.0
-118.51,34.23,27.0,2252.0,850.0
-118.52,34.22,21.0,2891.0,1031.0
-118.53,34.23,32.0,2675.0,941.0
-118.54,34.22,34.0,1299.0,497.0
-118.54,34.23,29.0,1318.0,333.0
-118.45,34.25,34.0,1207.0,380.0
-118.46,34.24,11.0,2783.0,1034.0
-118.47,34.25,21.0,1330.0,456.0
-118.47,34.24,19.0,1855.0,621.0
-118.48,34.24,32.0,1285.0,414.0
-118.49,34.25,30.0,1335.0,458.0
-118.49,34.24,35.0,1224.0,445.0
-118.49,34.24,34.0,917.0,307.0
-118.5,34.25,32.0,969.0,331.0
-118.5,34.25,32.0,1040.0,344.0
-118.5,34.24,34.0,1114.0,423.0
-118.5,34.23,26.0,1590.0,586.0
-118.49,34.23,32.0,2040.0,693.0
-118.49,34.22,30.0,899.0,288.0
-118.47,34.23,22.0,9135.0,2452.0
-118.48,34.23,35.0,919.0,297.0
-118.48,34.23,30.0,761.0,292.0
-118.48,34.23,29.0,1752.0,650.0
-118.46,34.23,20.0,5349.0,1377.0
-118.46,34.23,16.0,4718.0,1632.0
-118.43,34.25,38.0,1023.0,241.0
-118.42,34.24,36.0,775.0,218.0
-118.43,34.24,36.0,1221.0,296.0
-118.42,34.24,35.0,1025.0,286.0
-118.41,34.23,35.0,753.0,185.0
-118.41,34.24,38.0,402.0,100.0
-118.44,34.26,34.0,949.0,212.0
-118.44,34.26,28.0,1377.0,293.0
-118.43,34.25,32.0,2318.0,532.0
-118.44,34.26,34.0,433.0,83.0
-118.44,34.25,35.0,1481.0,351.0
-118.45,34.25,21.0,1803.0,497.0
-118.45,34.24,11.0,7096.0,2038.0
-118.45,34.23,15.0,4620.0,1581.0
-118.45,34.24,7.0,2343.0,647.0
-118.44,34.25,33.0,1038.0,236.0
-118.43,34.24,35.0,995.0,272.0
-118.43,34.24,35.0,1112.0,288.0
-118.44,34.24,36.0,1225.0,307.0
-118.44,34.24,35.0,1531.0,399.0
-118.42,34.23,33.0,1567.0,446.0
-118.42,34.22,29.0,1234.0,310.0
-118.43,34.23,35.0,1286.0,385.0
-118.43,34.24,36.0,896.0,246.0
-118.42,34.23,34.0,1011.0,288.0
-118.43,34.23,35.0,720.0,231.0
-118.43,34.23,37.0,1061.0,356.0
-118.43,34.24,37.0,987.0,233.0
-118.44,34.23,36.0,1099.0,353.0
-118.43,34.22,34.0,1080.0,340.0
-118.44,34.22,41.0,664.0,223.0
-118.44,34.22,39.0,913.0,314.0
-118.44,34.23,43.0,1418.0,442.0
-118.46,34.22,35.0,2222.0,566.0
-118.46,34.22,39.0,998.0,309.0
-118.46,34.22,31.0,2397.0,579.0
-118.45,34.22,24.0,4625.0,1097.0
-118.45,34.23,25.0,3781.0,1267.0
-118.45,34.22,8.0,1803.0,695.0
-118.46,34.23,19.0,7307.0,2660.0
-118.44,34.22,36.0,718.0,248.0
-118.44,34.21,37.0,1011.0,343.0
-118.44,34.21,41.0,1014.0,322.0
-118.44,34.22,41.0,1159.0,378.0
-118.43,34.22,34.0,1447.0,455.0
-118.43,34.21,17.0,2636.0,1054.0
-118.43,34.22,36.0,774.0,306.0
-118.4,34.22,43.0,729.0,230.0
-118.4,34.21,30.0,1753.0,506.0
-118.41,34.21,35.0,1594.0,446.0
-118.4,34.21,45.0,554.0,187.0
-118.4,34.22,36.0,1556.0,491.0
-118.4,34.23,37.0,889.0,274.0
-118.38,34.25,38.0,513.0,170.0
-118.37,34.24,40.0,594.0,236.0
-118.37,34.23,32.0,1177.0,311.0
-118.37,34.22,17.0,1671.0,448.0
-118.38,34.24,38.0,63.0,29.0
-118.4,34.24,35.0,1850.0,503.0
-118.39,34.23,18.0,3001.0,795.0
-118.39,34.23,43.0,1184.0,320.0
-118.4,34.23,36.0,1414.0,337.0
-118.41,34.21,35.0,1577.0,524.0
-118.41,34.21,35.0,897.0,267.0
-118.39,34.22,40.0,533.0,155.0
-118.39,34.22,35.0,1277.0,345.0
-118.39,34.21,32.0,1516.0,432.0
-118.39,34.21,14.0,2729.0,803.0
-118.38,34.22,20.0,864.0,318.0
-118.38,34.21,35.0,1295.0,300.0
-118.38,34.21,33.0,1665.0,466.0
-118.42,34.22,34.0,1938.0,568.0
-118.42,34.21,29.0,1636.0,540.0
-118.42,34.2,34.0,66.0,33.0
-118.42,34.23,34.0,1064.0,274.0
-118.37,34.21,36.0,1181.0,303.0
-118.37,34.21,36.0,1939.0,484.0
-118.37,34.21,34.0,2164.0,484.0
-118.37,34.22,11.0,1989.0,530.0
-118.38,34.22,32.0,348.0,102.0
-118.36,34.23,15.0,1994.0,670.0
-118.36,34.22,37.0,1545.0,351.0
-118.35,34.22,41.0,1668.0,389.0
-118.36,34.21,41.0,198.0,50.0
-118.38,34.21,42.0,730.0,158.0
-118.38,34.2,23.0,3911.0,1068.0
-118.39,34.2,17.0,3950.0,973.0
-118.37,34.21,33.0,1990.0,423.0
-118.37,34.2,34.0,2488.0,597.0
-118.38,34.21,38.0,1798.0,405.0
-118.37,34.2,33.0,1378.0,306.0
-118.36,34.19,11.0,1512.0,664.0
-118.36,34.18,34.0,995.0,386.0
-118.36,34.18,36.0,1934.0,599.0
-118.37,34.18,33.0,1345.0,500.0
-118.37,34.19,19.0,2203.0,705.0
-118.39,34.19,41.0,1439.0,461.0
-118.39,34.19,23.0,2555.0,657.0
-118.39,34.2,19.0,3483.0,731.0
-118.37,34.19,41.0,2751.0,836.0
-118.38,34.19,37.0,1667.0,404.0
-118.38,34.2,32.0,1044.0,248.0
-118.4,34.2,13.0,3351.0,1200.0
-118.4,34.19,37.0,587.0,230.0
-118.4,34.2,30.0,1987.0,609.0
-118.4,34.19,35.0,1483.0,574.0
-118.41,34.19,39.0,612.0,247.0
-118.41,34.2,32.0,2209.0,610.0
-118.42,34.2,24.0,2850.0,839.0
-118.41,34.19,42.0,450.0,148.0
-118.42,34.19,34.0,1997.0,573.0
-118.42,34.2,27.0,3403.0,948.0
-118.43,34.2,28.0,2240.0,737.0
-118.42,34.19,33.0,2318.0,775.0
-118.42,34.19,33.0,2281.0,786.0
-118.42,34.18,27.0,2022.0,812.0
-118.42,34.18,31.0,1626.0,637.0
-118.42,34.18,30.0,856.0,333.0
-118.43,34.18,33.0,1546.0,597.0
-118.43,34.18,31.0,1102.0,507.0
-118.42,34.18,40.0,449.0,166.0
-118.41,34.19,45.0,595.0,228.0
-118.41,34.18,43.0,966.0,323.0
-118.41,34.18,30.0,1052.0,496.0
-118.41,34.19,37.0,939.0,400.0
-118.4,34.19,30.0,306.0,129.0
-118.4,34.19,35.0,862.0,368.0
-118.4,34.18,32.0,1912.0,791.0
-118.4,34.17,27.0,1891.0,871.0
-118.39,34.19,25.0,2454.0,876.0
-118.39,34.18,42.0,985.0,414.0
-118.39,34.17,26.0,1599.0,773.0
-118.39,34.18,44.0,220.0,112.0
-118.39,34.19,36.0,627.0,191.0
-118.4,34.16,45.0,471.0,228.0
-118.4,34.16,35.0,501.0,262.0
-118.4,34.16,34.0,1150.0,551.0
-118.41,34.16,32.0,1159.0,510.0
-118.41,34.17,35.0,879.0,402.0
-118.38,34.19,42.0,950.0,302.0
-118.38,34.18,40.0,1396.0,526.0
-118.38,34.18,27.0,3847.0,1432.0
-118.38,34.18,24.0,2251.0,574.0
-118.38,34.17,33.0,739.0,392.0
-118.39,34.17,40.0,835.0,385.0
-118.37,34.18,36.0,1217.0,374.0
-118.37,34.18,42.0,643.0,252.0
-118.38,34.18,44.0,473.0,179.0
-118.38,34.19,30.0,736.0,258.0
-118.37,34.18,35.0,2106.0,746.0
-118.38,34.18,32.0,3129.0,1010.0
-118.36,34.18,31.0,1119.0,334.0
-118.36,34.17,31.0,1584.0,466.0
-118.37,34.17,42.0,1349.0,427.0
-118.41,34.18,35.0,1631.0,614.0
-118.41,34.17,27.0,1382.0,615.0
-118.41,34.18,35.0,882.0,406.0
-118.43,34.17,32.0,1573.0,621.0
-118.43,34.17,35.0,1130.0,485.0
-118.43,34.17,37.0,794.0,340.0
-118.43,34.16,34.0,1139.0,463.0
-118.43,34.16,41.0,850.0,490.0
-118.43,34.16,40.0,452.0,187.0
-118.42,34.15,27.0,1073.0,535.0
-118.42,34.17,31.0,914.0,370.0
-118.42,34.16,28.0,1963.0,961.0
-118.41,34.16,14.0,372.0,130.0
-118.42,34.16,25.0,1201.0,545.0
-118.4,34.17,24.0,2421.0,1180.0
-118.4,34.17,24.0,2945.0,1492.0
-118.39,34.17,28.0,1351.0,697.0
-118.39,34.17,26.0,2806.0,1491.0
-118.39,34.16,46.0,603.0,283.0
-118.39,34.16,37.0,547.0,258.0
-118.38,34.17,30.0,1359.0,557.0
-118.38,34.16,46.0,1055.0,585.0
-118.38,34.16,31.0,944.0,474.0
-118.36,34.17,44.0,1543.0,528.0
-118.37,34.17,15.0,2683.0,857.0
-118.37,34.17,42.0,377.0,181.0
-118.37,34.17,10.0,1438.0,429.0
-118.37,34.17,6.0,542.0,321.0
-118.37,34.16,6.0,3298.0,1790.0
-118.37,34.16,10.0,1373.0,680.0
-118.37,34.16,25.0,1054.0,578.0
-118.37,34.16,40.0,774.0,352.0
-118.36,34.16,43.0,1510.0,670.0
-118.36,34.16,32.0,989.0,493.0
-118.37,34.16,17.0,1808.0,1041.0
-118.37,34.16,11.0,1659.0,789.0
-118.36,34.16,45.0,822.0,342.0
-118.36,34.16,42.0,862.0,429.0
-118.35,34.15,35.0,783.0,402.0
-118.43,34.2,20.0,2824.0,1053.0
-118.43,34.21,26.0,1955.0,640.0
-118.44,34.2,28.0,1198.0,417.0
-118.44,34.21,20.0,4031.0,1369.0
-118.45,34.21,30.0,2172.0,707.0
-118.45,34.2,19.0,2657.0,1090.0
-118.46,34.2,13.0,1867.0,802.0
-118.46,34.21,7.0,1456.0,535.0
-118.47,34.21,34.0,1805.0,584.0
-118.47,34.2,20.0,2475.0,1002.0
-118.48,34.21,25.0,2077.0,649.0
-118.48,34.2,26.0,1545.0,513.0
-118.48,34.22,22.0,3618.0,1092.0
-118.49,34.21,25.0,746.0,420.0
-118.49,34.19,23.0,1809.0,553.0
-118.49,34.2,35.0,515.0,202.0
-118.5,34.2,34.0,938.0,305.0
-118.48,34.2,12.0,2258.0,967.0
-118.48,34.2,23.0,2249.0,777.0
-118.48,34.19,20.0,3809.0,1381.0
-118.48,34.19,36.0,1132.0,423.0
-118.47,34.2,25.0,2723.0,1195.0
-118.47,34.19,33.0,2113.0,843.0
-118.45,34.2,27.0,1039.0,455.0
-118.45,34.2,18.0,2099.0,742.0
-118.46,34.2,22.0,2519.0,1258.0
-118.45,34.19,37.0,739.0,253.0
-118.46,34.19,20.0,4826.0,1632.0
-118.46,34.19,35.0,779.0,309.0
-118.43,34.2,29.0,1942.0,679.0
-118.44,34.2,36.0,1544.0,554.0
-118.44,34.2,35.0,1628.0,495.0
-118.44,34.2,17.0,2517.0,889.0
-118.43,34.19,27.0,1827.0,712.0
-118.44,34.19,37.0,983.0,347.0
-118.44,34.19,19.0,2278.0,835.0
-118.44,34.19,29.0,1143.0,438.0
-118.43,34.18,22.0,1254.0,572.0
-118.44,34.18,36.0,1206.0,528.0
-118.44,34.19,11.0,2166.0,768.0
-118.44,34.18,17.0,2423.0,556.0
-118.45,34.19,11.0,2466.0,855.0
-118.45,34.18,22.0,3350.0,713.0
-118.46,34.18,27.0,2038.0,718.0
-118.47,34.19,41.0,495.0,196.0
-118.45,34.18,39.0,839.0,380.0
-118.45,34.18,34.0,861.0,417.0
-118.46,34.18,33.0,844.0,397.0
-118.46,34.18,35.0,1336.0,419.0
-118.44,34.18,35.0,550.0,256.0
-118.44,34.17,25.0,1941.0,958.0
-118.45,34.18,33.0,1021.0,450.0
-118.43,34.18,25.0,2328.0,1017.0
-118.44,34.18,33.0,1056.0,391.0
-118.43,34.17,33.0,933.0,412.0
-118.43,34.17,34.0,906.0,429.0
-118.43,34.17,42.0,284.0,113.0
-118.44,34.17,29.0,1085.0,599.0
-118.43,34.16,34.0,1233.0,476.0
-118.44,34.16,35.0,1362.0,623.0
-118.44,34.16,33.0,580.0,311.0
-118.45,34.16,22.0,2237.0,1220.0
-118.45,34.17,21.0,996.0,470.0
-118.45,34.17,33.0,1388.0,658.0
-118.46,34.17,24.0,1463.0,620.0
-118.46,34.17,22.0,2620.0,1610.0
-118.45,34.16,33.0,1035.0,492.0
-118.46,34.16,28.0,1173.0,545.0
-118.46,34.16,26.0,1098.0,540.0
-118.54,34.21,22.0,4876.0,1697.0
-118.54,34.21,32.0,1596.0,547.0
-118.54,34.22,35.0,1000.0,309.0
-118.54,34.2,37.0,1012.0,366.0
-118.54,34.19,33.0,1242.0,419.0
-118.51,34.22,36.0,1334.0,472.0
-118.5,34.21,36.0,629.0,245.0
-118.5,34.21,36.0,817.0,308.0
-118.51,34.22,36.0,1156.0,392.0
-118.51,34.21,36.0,1064.0,398.0
-118.51,34.22,36.0,766.0,272.0
-118.52,34.22,35.0,959.0,226.0
-118.52,34.22,35.0,1052.0,248.0
-118.52,34.21,36.0,1490.0,427.0
-118.52,34.21,34.0,762.0,282.0
-118.53,34.22,29.0,2630.0,867.0
-118.53,34.21,18.0,1855.0,725.0
-118.55,34.21,35.0,1427.0,434.0
-118.56,34.22,35.0,1041.0,317.0
-118.56,34.21,36.0,788.0,248.0
-118.56,34.22,34.0,819.0,306.0
-118.55,34.21,33.0,2097.0,810.0
-118.56,34.21,13.0,4126.0,1773.0
-118.52,34.2,35.0,1757.0,581.0
-118.53,34.2,33.0,2118.0,763.0
-118.5,34.21,35.0,807.0,311.0
-118.51,34.2,35.0,850.0,330.0
-118.51,34.2,37.0,1031.0,414.0
-118.52,34.21,36.0,823.0,273.0
-118.5,34.2,42.0,884.0,334.0
-118.51,34.2,33.0,1166.0,472.0
-118.51,34.2,34.0,1350.0,535.0
-118.51,34.19,35.0,1161.0,421.0
-118.51,34.19,38.0,1141.0,379.0
-118.5,34.2,18.0,2047.0,909.0
-118.5,34.19,35.0,1158.0,445.0
-118.5,34.19,26.0,1142.0,470.0
-118.52,34.2,19.0,2490.0,1222.0
-118.52,34.2,37.0,1082.0,354.0
-118.53,34.2,26.0,1998.0,603.0
-118.55,34.2,21.0,1624.0,628.0
-118.55,34.19,18.0,3161.0,1280.0
-118.55,34.2,31.0,1494.0,415.0
-118.52,34.19,42.0,464.0,163.0
-118.52,34.19,37.0,763.0,284.0
-118.52,34.19,37.0,1039.0,343.0
-118.53,34.19,32.0,1961.0,633.0
-118.52,34.18,34.0,1168.0,427.0
-118.53,34.18,26.0,2118.0,778.0
-118.56,34.2,36.0,891.0,286.0
-118.56,34.2,35.0,1431.0,403.0
-118.56,34.19,35.0,425.0,140.0
-118.56,34.19,34.0,671.0,221.0
-118.56,34.19,34.0,1237.0,517.0
-118.56,34.18,36.0,719.0,270.0
-118.54,34.19,22.0,2199.0,737.0
-118.54,34.18,25.0,1280.0,425.0
-118.55,34.19,36.0,475.0,192.0
-118.55,34.19,31.0,990.0,360.0
-118.58,34.21,24.0,1649.0,633.0
-118.59,34.21,26.0,1986.0,645.0
-118.59,34.2,18.0,733.0,178.0
-118.58,34.2,37.0,826.0,249.0
-118.57,34.22,27.0,1702.0,586.0
-118.57,34.21,23.0,2447.0,765.0
-118.57,34.22,17.0,1879.0,708.0
-118.58,34.21,13.0,3739.0,1226.0
-118.58,34.22,35.0,1428.0,468.0
-118.58,34.21,27.0,1034.0,344.0
-118.59,34.21,34.0,895.0,305.0
-118.59,34.21,34.0,1560.0,514.0
-118.6,34.21,21.0,7282.0,2387.0
-118.61,34.21,34.0,1861.0,576.0
-118.62,34.22,33.0,866.0,289.0
-118.62,34.21,26.0,1597.0,513.0
-118.62,34.22,34.0,1313.0,428.0
-118.61,34.21,41.0,778.0,245.0
-118.61,34.2,16.0,896.0,475.0
-118.61,34.21,33.0,1208.0,406.0
-118.62,34.2,23.0,1486.0,492.0
-118.63,34.21,31.0,1762.0,588.0
-118.64,34.22,16.0,1902.0,574.0
-118.65,34.21,5.0,2315.0,687.0
-118.65,34.2,23.0,3037.0,1058.0
-118.62,34.2,32.0,1678.0,545.0
-118.63,34.2,19.0,2814.0,950.0
-118.59,34.21,17.0,2924.0,785.0
-118.59,34.2,21.0,2300.0,677.0
-118.6,34.2,10.0,2162.0,829.0
-118.6,34.21,19.0,2004.0,784.0
-118.56,34.2,35.0,1083.0,355.0
-118.57,34.21,36.0,499.0,179.0
-118.57,34.2,18.0,4642.0,1699.0
-118.58,34.2,21.0,1824.0,692.0
-118.56,34.19,36.0,1246.0,426.0
-118.57,34.2,36.0,1358.0,445.0
-118.57,34.2,33.0,943.0,315.0
-118.58,34.2,35.0,793.0,249.0
-118.58,34.2,35.0,756.0,216.0
-118.56,34.19,34.0,986.0,347.0
-118.58,34.19,35.0,966.0,336.0
-118.58,34.19,27.0,2863.0,1033.0
-118.58,34.19,15.0,2173.0,1078.0
-118.58,34.18,28.0,368.0,143.0
-118.62,34.2,29.0,1120.0,388.0
-118.62,34.18,25.0,1241.0,439.0
-118.62,34.19,35.0,905.0,315.0
-118.61,34.2,29.0,794.0,270.0
-118.61,34.19,28.0,1790.0,701.0
-118.61,34.19,34.0,369.0,127.0
-118.6,34.19,16.0,5105.0,3302.0
-118.63,34.19,32.0,1741.0,563.0
-118.63,34.18,32.0,697.0,233.0
-118.64,34.19,30.0,1062.0,377.0
-118.64,34.19,33.0,1423.0,470.0
-118.64,34.18,33.0,1784.0,615.0
-118.64,34.19,28.0,1424.0,521.0
-118.65,34.18,27.0,1016.0,326.0
-118.65,34.19,27.0,1346.0,497.0
-118.66,34.19,23.0,3221.0,1043.0
-118.63,34.17,33.0,2019.0,743.0
-118.64,34.17,26.0,2574.0,883.0
-118.57,34.18,36.0,1243.0,413.0
-118.57,34.17,35.0,908.0,342.0
-118.58,34.17,29.0,1471.0,587.0
-118.59,34.18,7.0,4404.0,2447.0
-118.61,34.17,19.0,2372.0,1250.0
-118.62,34.17,32.0,756.0,296.0
-118.62,34.17,34.0,1463.0,519.0
-118.63,34.18,33.0,2041.0,730.0
-118.65,34.18,26.0,1769.0,643.0
-118.66,34.18,25.0,2519.0,843.0
-118.61,34.17,31.0,705.0,360.0
-118.61,34.15,32.0,1696.0,749.0
-118.61,34.16,29.0,1550.0,624.0
-118.63,34.16,33.0,1116.0,411.0
-118.63,34.16,30.0,1296.0,495.0
-118.62,34.15,26.0,2493.0,780.0
-118.57,34.17,31.0,870.0,357.0
-118.58,34.17,18.0,2413.0,958.0
-118.59,34.17,36.0,761.0,329.0
-118.6,34.16,37.0,1283.0,544.0
-118.6,34.16,32.0,1628.0,631.0
-118.57,34.15,22.0,2059.0,673.0
-118.58,34.15,21.0,1422.0,535.0
-118.59,34.15,29.0,747.0,304.0
-118.6,34.15,28.0,1693.0,695.0
-118.59,34.14,19.0,450.0,145.0
-118.49,34.18,31.0,1486.0,684.0
-118.51,34.18,37.0,911.0,324.0
-118.51,34.17,31.0,1411.0,760.0
-118.52,34.18,43.0,930.0,349.0
-118.52,34.18,46.0,1047.0,393.0
-118.52,34.18,42.0,879.0,386.0
-118.53,34.17,18.0,2897.0,1348.0
-118.54,34.17,11.0,386.0,160.0
-118.55,34.18,32.0,1287.0,525.0
-118.56,34.18,39.0,770.0,278.0
-118.54,34.18,17.0,4100.0,1823.0
-118.53,34.18,16.0,3687.0,1894.0
-118.54,34.17,34.0,1034.0,373.0
-118.54,34.17,25.0,1815.0,860.0
-118.55,34.17,36.0,761.0,274.0
-118.56,34.17,35.0,1244.0,387.0
-118.52,34.17,20.0,7450.0,4204.0
-118.52,34.16,39.0,1219.0,435.0
-118.53,34.16,32.0,1623.0,750.0
-118.51,34.16,23.0,4076.0,1809.0
-118.48,34.16,32.0,769.0,274.0
-118.49,34.16,37.0,1171.0,485.0
-118.5,34.16,34.0,1187.0,500.0
-118.5,34.15,33.0,1111.0,376.0
-118.5,34.17,37.0,369.0,155.0
-118.49,34.15,33.0,1010.0,363.0
-118.49,34.14,28.0,1190.0,421.0
-118.49,34.13,24.0,1443.0,528.0
-118.51,34.14,28.0,2431.0,876.0
-118.53,34.14,28.0,2515.0,860.0
-118.54,34.15,26.0,3599.0,1257.0
-118.56,34.14,23.0,3585.0,1162.0
-118.43,34.15,28.0,2549.0,1497.0
-118.43,34.15,42.0,459.0,217.0
-118.43,34.15,26.0,1090.0,590.0
-118.43,34.15,31.0,795.0,426.0
-118.44,34.15,29.0,2352.0,1326.0
-118.44,34.15,44.0,641.0,251.0
-118.44,34.15,15.0,1669.0,1016.0
-118.44,34.15,37.0,539.0,279.0
-118.44,34.15,38.0,713.0,343.0
-118.45,34.16,22.0,3303.0,1922.0
-118.45,34.15,10.0,517.0,266.0
-118.45,34.15,20.0,1334.0,753.0
-118.46,34.16,38.0,598.0,280.0
-118.46,34.16,16.0,2195.0,1139.0
-118.47,34.15,7.0,2381.0,1299.0
-118.47,34.16,30.0,1449.0,612.0
-118.47,34.15,43.0,267.0,110.0
-118.48,34.15,31.0,990.0,424.0
-118.48,34.16,30.0,1427.0,525.0
-118.48,34.14,31.0,2980.0,1109.0
-118.46,34.14,34.0,1738.0,753.0
-118.47,34.14,36.0,850.0,379.0
-118.47,34.14,34.0,1390.0,607.0
-118.43,34.14,44.0,498.0,216.0
-118.43,34.13,37.0,1521.0,666.0
-118.45,34.14,33.0,588.0,267.0
-118.35,34.15,52.0,493.0,211.0
-118.36,34.15,41.0,1221.0,651.0
-118.36,34.15,34.0,1338.0,835.0
-118.37,34.15,23.0,2391.0,1227.0
-118.37,34.15,29.0,1071.0,573.0
-118.38,34.16,42.0,1065.0,523.0
-118.38,34.15,36.0,1115.0,579.0
-118.39,34.15,29.0,1212.0,642.0
-118.39,34.15,29.0,379.0,183.0
-118.39,34.16,20.0,1637.0,987.0
-118.4,34.15,31.0,1535.0,846.0
-118.41,34.15,33.0,1695.0,869.0
-118.42,34.15,48.0,268.0,126.0
-118.42,34.15,18.0,681.0,333.0
-118.42,34.15,31.0,736.0,360.0
-118.42,34.16,17.0,119.0,59.0
-118.42,34.16,46.0,20.0,6.0
-118.4,34.15,41.0,837.0,417.0
-118.4,34.15,44.0,967.0,484.0
-118.41,34.15,24.0,1568.0,830.0
-118.41,34.15,46.0,500.0,258.0
-118.36,34.14,30.0,629.0,320.0
-118.37,34.14,8.0,2138.0,1411.0
-118.37,34.14,21.0,1914.0,1094.0
-118.38,34.14,42.0,492.0,224.0
-118.39,34.14,19.0,2021.0,960.0
-118.39,34.15,36.0,905.0,659.0
-118.35,34.13,39.0,511.0,278.0
-118.34,34.12,41.0,1237.0,638.0
-118.36,34.13,36.0,2216.0,1130.0
-118.37,34.14,23.0,774.0,478.0
-118.37,34.13,28.0,1498.0,615.0
-118.39,34.14,34.0,1572.0,719.0
-118.38,34.14,40.0,666.0,357.0
-118.4,34.13,32.0,2712.0,1125.0
-118.4,34.14,52.0,595.0,264.0
-118.4,34.14,45.0,187.0,88.0
-118.41,34.14,33.0,258.0,130.0
-118.42,34.14,27.0,1417.0,800.0
-118.42,34.13,38.0,1292.0,516.0
-118.22,34.14,52.0,1203.0,387.0
-118.22,34.14,52.0,735.0,239.0
-118.2,34.14,52.0,1842.0,620.0
-118.19,34.14,46.0,1181.0,456.0
-118.19,34.14,38.0,793.0,297.0
-118.23,34.14,39.0,182.0,91.0
-118.22,34.14,50.0,1725.0,644.0
-118.22,34.13,35.0,1614.0,543.0
-118.2,34.14,52.0,1219.0,390.0
-118.21,34.14,44.0,1105.0,387.0
-118.21,34.14,25.0,1412.0,588.0
-118.2,34.14,51.0,1012.0,371.0
-118.19,34.14,47.0,1514.0,498.0
-118.19,34.13,52.0,1314.0,434.0
-118.2,34.13,52.0,2589.0,438.0
-118.21,34.13,52.0,1433.0,570.0
-118.22,34.13,47.0,949.0,366.0
-118.22,34.13,52.0,501.0,162.0
-118.18,34.13,52.0,1311.0,452.0
-118.18,34.12,52.0,904.0,283.0
-118.18,34.12,45.0,1569.0,471.0
-118.17,34.12,35.0,1696.0,605.0
-118.18,34.12,29.0,1795.0,655.0
-118.17,34.12,30.0,1990.0,725.0
-118.19,34.13,50.0,883.0,293.0
-118.19,34.12,52.0,483.0,163.0
-118.19,34.12,41.0,2366.0,583.0
-118.19,34.12,44.0,1036.0,282.0
-118.19,34.12,36.0,2148.0,709.0
-118.2,34.13,30.0,2032.0,795.0
-118.2,34.13,50.0,1931.0,574.0
-118.2,34.12,52.0,1462.0,406.0
-118.2,34.12,41.0,1557.0,453.0
-118.21,34.12,52.0,1127.0,321.0
-118.21,34.12,41.0,1666.0,498.0
-118.21,34.12,52.0,1189.0,361.0
-118.2,34.11,52.0,791.0,186.0
-118.2,34.11,46.0,4153.0,993.0
-118.2,34.11,52.0,1856.0,480.0
-118.2,34.12,44.0,1500.0,407.0
-118.19,34.12,46.0,2833.0,813.0
-118.19,34.11,40.0,1032.0,315.0
-118.19,34.12,35.0,2487.0,679.0
-118.18,34.11,33.0,753.0,298.0
-118.18,34.11,44.0,1204.0,344.0
-118.19,34.11,38.0,1051.0,322.0
-118.19,34.11,26.0,1155.0,437.0
-118.19,34.1,42.0,1317.0,378.0
-118.2,34.11,36.0,1809.0,500.0
-118.2,34.11,37.0,1698.0,545.0
-118.2,34.1,30.0,4336.0,1163.0
-118.21,34.11,32.0,1661.0,533.0
